epoch,learning_rate
4.97,2.5095000000000003e-05
4.97,2.5090000000000002e-05
4.97,2.5085000000000005e-05
4.97,2.5080000000000004e-05
4.97,2.5075e-05
4.97,2.507e-05
4.98,2.5064999999999998e-05
4.98,2.506e-05
4.98,2.5055e-05
4.98,2.5050000000000002e-05
4.98,2.5045e-05
4.98,2.504e-05
4.98,2.5035000000000003e-05
4.98,2.5030000000000003e-05
4.98,2.5025e-05
4.98,2.5019999999999998e-05
4.99,2.5015e-05
4.99,2.501e-05
4.99,2.5005000000000002e-05
4.99,2.5e-05
4.99,2.4995e-05
4.99,2.4990000000000003e-05
4.99,2.4985e-05
4.99,2.498e-05
4.99,2.4975e-05
4.99,2.4970000000000003e-05
5.0,2.4965000000000002e-05
5.0,2.496e-05
5.0,2.4955e-05
5.0,2.495e-05
5.0,2.4945000000000003e-05
5.0,2.4940000000000002e-05
5.0,2.4935e-05
5.0,2.493e-05
5.0,2.4925000000000003e-05
5.0,2.4920000000000002e-05
5.0,2.4915e-05
5.01,2.491e-05
5.01,2.4905e-05
5.01,2.4900000000000002e-05
5.01,2.4895e-05
5.01,2.489e-05
5.01,2.4885e-05
5.01,2.488e-05
5.01,2.4875e-05
5.01,2.487e-05
5.01,2.4865000000000003e-05
5.02,2.486e-05
5.02,2.4855000000000002e-05
5.02,2.485e-05
5.02,2.4845e-05
5.02,2.4840000000000003e-05
5.02,2.4835e-05
5.02,2.483e-05
5.02,2.4825e-05
5.02,2.4820000000000003e-05
5.02,2.4815000000000002e-05
5.03,2.481e-05
5.03,2.4805e-05
5.03,2.48e-05
5.03,2.4795000000000002e-05
5.03,2.479e-05
5.03,2.4785e-05
5.03,2.478e-05
5.03,2.4775000000000003e-05
5.03,2.4770000000000002e-05
5.03,2.4765e-05
5.04,2.476e-05
5.04,2.4755e-05
5.04,2.4750000000000002e-05
5.04,2.4745e-05
5.04,2.4740000000000004e-05
5.04,2.4735e-05
5.04,2.473e-05
5.04,2.4725e-05
5.04,2.472e-05
5.04,2.4715000000000003e-05
5.05,2.471e-05
5.05,2.4705e-05
5.05,2.47e-05
5.05,2.4695e-05
5.05,2.4690000000000002e-05
5.05,2.4685e-05
5.05,2.468e-05
5.05,2.4675e-05
5.05,2.4670000000000003e-05
5.05,2.4665000000000002e-05
5.06,2.466e-05
5.06,2.4655e-05
5.06,2.465e-05
5.06,2.4645000000000002e-05
5.06,2.464e-05
5.06,2.4635000000000004e-05
5.06,2.463e-05
5.06,2.4625000000000002e-05
5.06,2.462e-05
5.06,2.4615e-05
5.07,2.4610000000000003e-05
5.07,2.4605e-05
5.07,2.46e-05
5.07,2.4595e-05
5.07,2.4590000000000003e-05
5.07,2.4585000000000003e-05
5.07,2.4580000000000002e-05
5.07,2.4575e-05
5.07,2.457e-05
5.07,2.4565000000000003e-05
5.08,2.4560000000000002e-05
5.08,2.4555e-05
5.08,2.455e-05
5.08,2.4545000000000003e-05
5.08,2.4540000000000002e-05
5.08,2.4535e-05
5.08,2.453e-05
5.08,2.4525e-05
5.08,2.4520000000000002e-05
5.08,2.4515e-05
5.09,2.451e-05
5.09,2.4505e-05
5.09,2.45e-05
5.09,2.4495000000000002e-05
5.09,2.449e-05
5.09,2.4485000000000004e-05
5.09,2.448e-05
5.09,2.4475000000000002e-05
5.09,2.447e-05
5.09,2.4465e-05
5.1,2.4460000000000003e-05
5.1,2.4455e-05
5.1,2.445e-05
5.1,2.4445e-05
5.1,2.4440000000000003e-05
5.1,2.4435000000000002e-05
5.1,2.443e-05
5.1,2.4425e-05
5.1,2.442e-05
5.1,2.4415000000000003e-05
5.11,2.4410000000000002e-05
5.11,2.4405e-05
5.11,2.44e-05
5.11,2.4395000000000003e-05
5.11,2.4390000000000002e-05
5.11,2.4385e-05
5.11,2.438e-05
5.11,2.4375e-05
5.11,2.4370000000000002e-05
5.11,2.4365e-05
5.12,2.4360000000000004e-05
5.12,2.4355e-05
5.12,2.435e-05
5.12,2.4345e-05
5.12,2.434e-05
5.12,2.4335000000000003e-05
5.12,2.433e-05
5.12,2.4325000000000002e-05
5.12,2.432e-05
5.12,2.4315e-05
5.13,2.4310000000000003e-05
5.13,2.4305e-05
5.13,2.43e-05
5.13,2.4295e-05
5.13,2.4290000000000003e-05
5.13,2.4285000000000002e-05
5.13,2.428e-05
5.13,2.4275e-05
5.13,2.427e-05
5.13,2.4265000000000002e-05
5.14,2.426e-05
5.14,2.4255e-05
5.14,2.425e-05
5.14,2.4245000000000002e-05
5.14,2.4240000000000002e-05
5.14,2.4235e-05
5.14,2.423e-05
5.14,2.4225e-05
5.14,2.4220000000000002e-05
5.14,2.4215e-05
5.15,2.4210000000000004e-05
5.15,2.4205e-05
5.15,2.4200000000000002e-05
5.15,2.4195e-05
5.15,2.419e-05
5.15,2.4185000000000003e-05
5.15,2.418e-05
5.15,2.4175e-05
5.15,2.417e-05
5.15,2.4165e-05
5.16,2.4160000000000002e-05
5.16,2.4154999999999998e-05
5.16,2.415e-05
5.16,2.4145e-05
5.16,2.4140000000000003e-05
5.16,2.4135000000000002e-05
5.16,2.413e-05
5.16,2.4125e-05
5.16,2.412e-05
5.16,2.4115000000000002e-05
5.17,2.411e-05
5.17,2.4105e-05
5.17,2.41e-05
5.17,2.4095000000000002e-05
5.17,2.409e-05
5.17,2.4085e-05
5.17,2.408e-05
5.17,2.4075e-05
5.17,2.407e-05
5.17,2.4065e-05
5.18,2.4060000000000003e-05
5.18,2.4055000000000003e-05
5.18,2.4050000000000002e-05
5.18,2.4045e-05
5.18,2.404e-05
5.18,2.4035000000000003e-05
5.18,2.4030000000000002e-05
5.18,2.4025e-05
5.18,2.402e-05
5.18,2.4015000000000003e-05
5.19,2.4010000000000002e-05
5.19,2.4005e-05
5.19,2.4e-05
5.19,2.3995e-05
5.19,2.3990000000000002e-05
5.19,2.3985e-05
5.19,2.398e-05
5.19,2.3975e-05
5.19,2.397e-05
5.19,2.3965000000000002e-05
5.2,2.396e-05
5.2,2.3955000000000004e-05
5.2,2.395e-05
5.2,2.3945000000000002e-05
5.2,2.394e-05
5.2,2.3935e-05
5.2,2.3930000000000003e-05
5.2,2.3925e-05
5.2,2.392e-05
5.2,2.3915e-05
5.21,2.3910000000000003e-05
5.21,2.3905000000000002e-05
5.21,2.39e-05
5.21,2.3895e-05
5.21,2.389e-05
5.21,2.3885000000000003e-05
5.21,2.3880000000000002e-05
5.21,2.3875e-05
5.21,2.387e-05
5.21,2.3865000000000003e-05
5.22,2.3860000000000002e-05
5.22,2.3855e-05
5.22,2.385e-05
5.22,2.3845e-05
5.22,2.3840000000000002e-05
5.22,2.3835e-05
5.22,2.3830000000000004e-05
5.22,2.3825e-05
5.22,2.3820000000000002e-05
5.22,2.3815e-05
5.23,2.381e-05
5.23,2.3805000000000003e-05
5.23,2.38e-05
5.23,2.3795000000000002e-05
5.23,2.379e-05
5.23,2.3785e-05
5.23,2.3780000000000003e-05
5.23,2.3775e-05
5.23,2.377e-05
5.23,2.3765e-05
5.24,2.3760000000000003e-05
5.24,2.3755000000000002e-05
5.24,2.375e-05
5.24,2.3745e-05
5.24,2.374e-05
5.24,2.3735000000000002e-05
5.24,2.373e-05
5.24,2.3725e-05
5.24,2.372e-05
5.24,2.3715000000000002e-05
5.25,2.371e-05
5.25,2.3705e-05
5.25,2.37e-05
5.25,2.3695e-05
5.25,2.3690000000000002e-05
5.25,2.3685e-05
5.25,2.3680000000000004e-05
5.25,2.3675e-05
5.25,2.3670000000000002e-05
5.25,2.3665e-05
5.26,2.366e-05
5.26,2.3655000000000003e-05
5.26,2.365e-05
5.26,2.3645e-05
5.26,2.364e-05
5.26,2.3635000000000003e-05
5.26,2.3630000000000002e-05
5.26,2.3624999999999998e-05
5.26,2.362e-05
5.26,2.3615e-05
5.27,2.3610000000000003e-05
5.27,2.3605000000000002e-05
5.27,2.36e-05
5.27,2.3595e-05
5.27,2.359e-05
5.27,2.3585000000000002e-05
5.27,2.358e-05
5.27,2.3575e-05
5.27,2.357e-05
5.27,2.3565000000000002e-05
5.28,2.356e-05
5.28,2.3555e-05
5.28,2.355e-05
5.28,2.3545e-05
5.28,2.354e-05
5.28,2.3535e-05
5.28,2.3530000000000003e-05
5.28,2.3525e-05
5.28,2.3520000000000002e-05
5.28,2.3515e-05
5.29,2.351e-05
5.29,2.3505000000000003e-05
5.29,2.35e-05
5.29,2.3495e-05
5.29,2.349e-05
5.29,2.3485000000000003e-05
5.29,2.3480000000000002e-05
5.29,2.3475e-05
5.29,2.347e-05
5.29,2.3465e-05
5.3,2.3460000000000002e-05
5.3,2.3455e-05
5.3,2.345e-05
5.3,2.3445e-05
5.3,2.344e-05
5.3,2.3435000000000002e-05
5.3,2.343e-05
5.3,2.3425000000000004e-05
5.3,2.342e-05
5.3,2.3415000000000002e-05
5.31,2.341e-05
5.31,2.3405e-05
5.31,2.3400000000000003e-05
5.31,2.3395e-05
5.31,2.339e-05
5.31,2.3385e-05
5.31,2.3380000000000003e-05
5.31,2.3375000000000002e-05
5.31,2.337e-05
5.31,2.3365e-05
5.32,2.336e-05
5.32,2.3355000000000003e-05
5.32,2.3350000000000002e-05
5.32,2.3345e-05
5.32,2.334e-05
5.32,2.3335000000000003e-05
5.32,2.3330000000000002e-05
5.32,2.3325e-05
5.32,2.332e-05
5.32,2.3315e-05
5.33,2.3310000000000002e-05
5.33,2.3305e-05
5.33,2.3300000000000004e-05
5.33,2.3295e-05
5.33,2.3290000000000002e-05
5.33,2.3285e-05
5.33,2.328e-05
5.33,2.3275000000000003e-05
5.33,2.327e-05
5.33,2.3265000000000002e-05
5.34,2.326e-05
5.34,2.3255e-05
5.34,2.3250000000000003e-05
5.34,2.3245e-05
5.34,2.324e-05
5.34,2.3235e-05
5.34,2.3230000000000003e-05
5.34,2.3225000000000002e-05
5.34,2.322e-05
5.34,2.3215e-05
5.35,2.321e-05
5.35,2.3205000000000002e-05
5.35,2.32e-05
5.35,2.3195e-05
5.35,2.319e-05
5.35,2.3185000000000002e-05
5.35,2.318e-05
5.35,2.3175e-05
5.35,2.317e-05
5.35,2.3165e-05
5.36,2.3160000000000002e-05
5.36,2.3155e-05
5.36,2.3150000000000004e-05
5.36,2.3145e-05
5.36,2.3140000000000002e-05
5.36,2.3135e-05
5.36,2.313e-05
5.36,2.3125000000000003e-05
5.36,2.312e-05
5.36,2.3115e-05
5.37,2.311e-05
5.37,2.3105000000000003e-05
5.37,2.3100000000000002e-05
5.37,2.3095e-05
5.37,2.309e-05
5.37,2.3085e-05
5.37,2.3080000000000003e-05
5.37,2.3075000000000002e-05
5.37,2.307e-05
5.37,2.3065e-05
5.38,2.306e-05
5.38,2.3055000000000002e-05
5.38,2.305e-05
5.38,2.3045e-05
5.38,2.304e-05
5.38,2.3035000000000002e-05
5.38,2.303e-05
5.38,2.3025e-05
5.38,2.302e-05
5.38,2.3015e-05
5.39,2.301e-05
5.39,2.3005e-05
5.39,2.3000000000000003e-05
5.39,2.2995e-05
5.39,2.2990000000000002e-05
5.39,2.2985e-05
5.39,2.298e-05
5.39,2.2975000000000003e-05
5.39,2.297e-05
5.39,2.2965e-05
5.4,2.296e-05
5.4,2.2955000000000003e-05
5.4,2.2950000000000002e-05
5.4,2.2945e-05
5.4,2.294e-05
5.4,2.2935e-05
5.4,2.2930000000000002e-05
5.4,2.2925e-05
5.4,2.292e-05
5.4,2.2915e-05
5.41,2.2910000000000003e-05
5.41,2.2905000000000002e-05
5.41,2.29e-05
5.41,2.2895e-05
5.41,2.289e-05
5.41,2.2885000000000002e-05
5.41,2.288e-05
5.41,2.2875e-05
5.41,2.287e-05
5.41,2.2865e-05
5.42,2.286e-05
5.42,2.2855e-05
5.42,2.2850000000000003e-05
5.42,2.2845e-05
5.42,2.284e-05
5.42,2.2835e-05
5.42,2.283e-05
5.42,2.2825000000000003e-05
5.42,2.282e-05
5.42,2.2815e-05
5.42,2.281e-05
5.43,2.2805000000000003e-05
5.43,2.2800000000000002e-05
5.43,2.2795e-05
5.43,2.279e-05
5.43,2.2785e-05
5.43,2.2780000000000002e-05
5.43,2.2775e-05
5.43,2.2770000000000004e-05
5.43,2.2765e-05
5.43,2.2760000000000002e-05
5.44,2.2755e-05
5.44,2.275e-05
5.44,2.2745000000000003e-05
5.44,2.274e-05
5.44,2.2735000000000002e-05
5.44,2.273e-05
5.44,2.2725000000000003e-05
5.44,2.2720000000000003e-05
5.44,2.2715e-05
5.44,2.271e-05
5.45,2.2705e-05
5.45,2.2700000000000003e-05
5.45,2.2695000000000002e-05
5.45,2.269e-05
5.45,2.2685e-05
5.45,2.268e-05
5.45,2.2675000000000002e-05
5.45,2.267e-05
5.45,2.2665e-05
5.45,2.266e-05
5.46,2.2655000000000002e-05
5.46,2.265e-05
5.46,2.2645e-05
5.46,2.264e-05
5.46,2.2635e-05
5.46,2.2630000000000002e-05
5.46,2.2625e-05
5.46,2.2620000000000004e-05
5.46,2.2615e-05
5.46,2.2610000000000002e-05
5.47,2.2605e-05
5.47,2.26e-05
5.47,2.2595000000000003e-05
5.47,2.259e-05
5.47,2.2585e-05
5.47,2.258e-05
5.47,2.2575000000000003e-05
5.47,2.2570000000000002e-05
5.47,2.2565e-05
5.47,2.256e-05
5.48,2.2555e-05
5.48,2.2550000000000003e-05
5.48,2.2545000000000002e-05
5.48,2.254e-05
5.48,2.2535e-05
5.48,2.253e-05
5.48,2.2525000000000002e-05
5.48,2.252e-05
5.48,2.2515e-05
5.48,2.251e-05
5.49,2.2505000000000002e-05
5.49,2.25e-05
5.49,2.2495e-05
5.49,2.249e-05
5.49,2.2485e-05
5.49,2.248e-05
5.49,2.2475e-05
5.49,2.2470000000000003e-05
5.49,2.2465e-05
5.49,2.2460000000000002e-05
5.5,2.2455e-05
5.5,2.245e-05
5.5,2.2445000000000003e-05
5.5,2.244e-05
5.5,2.2435e-05
5.5,2.243e-05
5.5,2.2425000000000003e-05
5.5,2.2420000000000002e-05
5.5,2.2415e-05
5.5,2.241e-05
5.51,2.2405e-05
5.51,2.2400000000000002e-05
5.51,2.2395e-05
5.51,2.239e-05
5.51,2.2385e-05
5.51,2.2380000000000003e-05
5.51,2.2375000000000002e-05
5.51,2.237e-05
5.51,2.2365e-05
5.51,2.236e-05
5.52,2.2355000000000002e-05
5.52,2.235e-05
5.52,2.2345e-05
5.52,2.234e-05
5.52,2.2335e-05
5.52,2.233e-05
5.52,2.2325e-05
5.52,2.2320000000000003e-05
5.52,2.2315e-05
5.52,2.231e-05
5.53,2.2305e-05
5.53,2.23e-05
5.53,2.2295000000000003e-05
5.53,2.229e-05
5.53,2.2285e-05
5.53,2.228e-05
5.53,2.2275000000000003e-05
5.53,2.2270000000000002e-05
5.53,2.2265e-05
5.53,2.226e-05
5.54,2.2255e-05
5.54,2.2250000000000002e-05
5.54,2.2245e-05
5.54,2.224e-05
5.54,2.2235e-05
5.54,2.2230000000000002e-05
5.54,2.2225e-05
5.54,2.222e-05
5.54,2.2215e-05
5.54,2.221e-05
5.55,2.2205000000000002e-05
5.55,2.22e-05
5.55,2.2195000000000003e-05
5.55,2.219e-05
5.55,2.2185000000000002e-05
5.55,2.218e-05
5.55,2.2175e-05
5.55,2.2170000000000003e-05
5.55,2.2165000000000002e-05
5.55,2.216e-05
5.56,2.2155e-05
5.56,2.215e-05
5.56,2.2145000000000002e-05
5.56,2.214e-05
5.56,2.2135e-05
5.56,2.213e-05
5.56,2.2125000000000002e-05
5.56,2.212e-05
5.56,2.2115e-05
5.56,2.211e-05
5.57,2.2105e-05
5.57,2.2100000000000002e-05
5.57,2.2095e-05
5.57,2.2090000000000004e-05
5.57,2.2085e-05
5.57,2.2080000000000002e-05
5.57,2.2075e-05
5.57,2.207e-05
5.57,2.2065000000000003e-05
5.57,2.206e-05
5.58,2.2055e-05
5.58,2.205e-05
5.58,2.2045000000000003e-05
5.58,2.2040000000000002e-05
5.58,2.2035e-05
5.58,2.203e-05
5.58,2.2025e-05
5.58,2.2020000000000003e-05
5.58,2.2015000000000002e-05
5.58,2.201e-05
5.59,2.2005e-05
5.59,2.2000000000000003e-05
5.59,2.1995000000000002e-05
5.59,2.199e-05
5.59,2.1985e-05
5.59,2.198e-05
5.59,2.1975000000000002e-05
5.59,2.197e-05
5.59,2.1965e-05
5.59,2.196e-05
5.6,2.1955e-05
5.6,2.195e-05
5.6,2.1945e-05
5.6,2.1940000000000003e-05
5.6,2.1935e-05
5.6,2.1930000000000002e-05
5.6,2.1925e-05
5.6,2.192e-05
5.6,2.1915000000000003e-05
5.6,2.191e-05
5.61,2.1905e-05
5.61,2.19e-05
5.61,2.1895000000000003e-05
5.61,2.1890000000000002e-05
5.61,2.1885e-05
5.61,2.188e-05
5.61,2.1875e-05
5.61,2.1870000000000002e-05
5.61,2.1865e-05
5.61,2.186e-05
5.62,2.1855e-05
5.62,2.1850000000000003e-05
5.62,2.1845000000000002e-05
5.62,2.184e-05
5.62,2.1835e-05
5.62,2.183e-05
5.62,2.1825000000000002e-05
5.62,2.182e-05
5.62,2.1815000000000004e-05
5.62,2.181e-05
5.63,2.1805e-05
5.63,2.18e-05
5.63,2.1795e-05
5.63,2.1790000000000003e-05
5.63,2.1785e-05
5.63,2.178e-05
5.63,2.1775e-05
5.63,2.177e-05
5.63,2.1765000000000003e-05
5.63,2.176e-05
5.64,2.1755e-05
5.64,2.175e-05
5.64,2.1745000000000003e-05
5.64,2.1740000000000002e-05
5.64,2.1735e-05
5.64,2.173e-05
5.64,2.1725e-05
5.64,2.1720000000000002e-05
5.64,2.1715e-05
5.64,2.171e-05
5.65,2.1705e-05
5.65,2.1700000000000002e-05
5.65,2.1695e-05
5.65,2.169e-05
5.65,2.1685e-05
5.65,2.168e-05
5.65,2.1675e-05
5.65,2.167e-05
5.65,2.1665000000000003e-05
5.65,2.166e-05
5.66,2.1655000000000002e-05
5.66,2.165e-05
5.66,2.1645e-05
5.66,2.1640000000000003e-05
5.66,2.1635e-05
5.66,2.163e-05
5.66,2.1625e-05
5.66,2.162e-05
5.66,2.1615000000000002e-05
5.66,2.1609999999999998e-05
5.67,2.1605e-05
5.67,2.16e-05
5.67,2.1595000000000002e-05
5.67,2.159e-05
5.67,2.1585e-05
5.67,2.158e-05
5.67,2.1575e-05
5.67,2.1570000000000002e-05
5.67,2.1565e-05
5.67,2.1560000000000004e-05
5.68,2.1555e-05
5.68,2.1550000000000002e-05
5.68,2.1545e-05
5.68,2.154e-05
5.68,2.1535000000000003e-05
5.68,2.153e-05
5.68,2.1525e-05
5.68,2.152e-05
5.68,2.1515000000000003e-05
5.68,2.1510000000000002e-05
5.69,2.1505e-05
5.69,2.15e-05
5.69,2.1495e-05
5.69,2.1490000000000003e-05
5.69,2.1485000000000002e-05
5.69,2.148e-05
5.69,2.1475e-05
5.69,2.1470000000000003e-05
5.69,2.1465000000000002e-05
5.69,2.146e-05
5.7,2.1455e-05
5.7,2.145e-05
5.7,2.1445000000000002e-05
5.7,2.144e-05
5.7,2.1435000000000004e-05
5.7,2.143e-05
5.7,2.1425e-05
5.7,2.142e-05
5.7,2.1415e-05
5.7,2.1410000000000003e-05
5.71,2.1405e-05
5.71,2.1400000000000002e-05
5.71,2.1395e-05
5.71,2.139e-05
5.71,2.1385000000000003e-05
5.71,2.138e-05
5.71,2.1375e-05
5.71,2.137e-05
5.71,2.1365000000000003e-05
5.71,2.1360000000000002e-05
5.72,2.1355e-05
5.72,2.135e-05
5.72,2.1345e-05
5.72,2.1340000000000002e-05
5.72,2.1335e-05
5.72,2.133e-05
5.72,2.1325e-05
5.72,2.1320000000000003e-05
5.72,2.1315000000000002e-05
5.72,2.131e-05
5.73,2.1305e-05
5.73,2.13e-05
5.73,2.1295000000000002e-05
5.73,2.129e-05
5.73,2.1285000000000004e-05
5.73,2.128e-05
5.73,2.1275000000000002e-05
5.73,2.127e-05
5.73,2.1265e-05
5.73,2.1260000000000003e-05
5.74,2.1255e-05
5.74,2.125e-05
5.74,2.1245e-05
5.74,2.124e-05
5.74,2.1235000000000003e-05
5.74,2.123e-05
5.74,2.1225e-05
5.74,2.122e-05
5.74,2.1215000000000003e-05
5.74,2.1210000000000002e-05
5.75,2.1205e-05
5.75,2.12e-05
5.75,2.1195e-05
5.75,2.1190000000000002e-05
5.75,2.1185e-05
5.75,2.118e-05
5.75,2.1175e-05
5.75,2.1170000000000002e-05
5.75,2.1165e-05
5.75,2.116e-05
5.76,2.1155e-05
5.76,2.115e-05
5.76,2.1145e-05
5.76,2.114e-05
5.76,2.1135000000000003e-05
5.76,2.113e-05
5.76,2.1125000000000002e-05
5.76,2.112e-05
5.76,2.1115e-05
5.76,2.1110000000000003e-05
5.77,2.1105e-05
5.77,2.11e-05
5.77,2.1095e-05
5.77,2.1090000000000003e-05
5.77,2.1085000000000002e-05
5.77,2.1079999999999998e-05
5.77,2.1075e-05
5.77,2.107e-05
5.77,2.1065000000000002e-05
5.77,2.106e-05
5.78,2.1055e-05
5.78,2.105e-05
5.78,2.1045e-05
5.78,2.1040000000000002e-05
5.78,2.1035e-05
5.78,2.103e-05
5.78,2.1025e-05
5.78,2.1020000000000002e-05
5.78,2.1015e-05
5.78,2.101e-05
5.79,2.1005e-05
5.79,2.1e-05
5.79,2.0995e-05
5.79,2.099e-05
5.79,2.0985000000000003e-05
5.79,2.098e-05
5.79,2.0975e-05
5.79,2.097e-05
5.79,2.0965e-05
5.79,2.0960000000000003e-05
5.8,2.0955e-05
5.8,2.095e-05
5.8,2.0945e-05
5.8,2.0940000000000003e-05
5.8,2.0935000000000002e-05
5.8,2.093e-05
5.8,2.0925e-05
5.8,2.092e-05
5.8,2.0915000000000002e-05
5.8,2.091e-05
5.81,2.0905000000000004e-05
5.81,2.09e-05
5.81,2.0895e-05
5.81,2.089e-05
5.81,2.0885e-05
5.81,2.0880000000000003e-05
5.81,2.0875e-05
5.81,2.0870000000000002e-05
5.81,2.0865e-05
5.81,2.086e-05
5.82,2.0855000000000003e-05
5.82,2.085e-05
5.82,2.0845e-05
5.82,2.084e-05
5.82,2.0835000000000003e-05
5.82,2.0830000000000002e-05
5.82,2.0825e-05
5.82,2.082e-05
5.82,2.0815e-05
5.82,2.0810000000000002e-05
5.83,2.0805e-05
5.83,2.08e-05
5.83,2.0795e-05
5.83,2.0790000000000003e-05
5.83,2.0785000000000002e-05
5.83,2.078e-05
5.83,2.0775e-05
5.83,2.077e-05
5.83,2.0765000000000002e-05
5.83,2.076e-05
5.83,2.0755000000000004e-05
5.84,2.075e-05
5.84,2.0745000000000002e-05
5.84,2.074e-05
5.84,2.0735e-05
5.84,2.0730000000000003e-05
5.84,2.0725e-05
5.84,2.072e-05
5.84,2.0715e-05
5.84,2.0710000000000003e-05
5.84,2.0705000000000003e-05
5.85,2.07e-05
5.85,2.0695e-05
5.85,2.069e-05
5.85,2.0685000000000003e-05
5.85,2.0680000000000002e-05
5.85,2.0675e-05
5.85,2.067e-05
5.85,2.0665e-05
5.85,2.0660000000000002e-05
5.85,2.0655e-05
5.86,2.065e-05
5.86,2.0645e-05
5.86,2.0640000000000002e-05
5.86,2.0635e-05
5.86,2.063e-05
5.86,2.0625e-05
5.86,2.062e-05
5.86,2.0615e-05
5.86,2.061e-05
5.86,2.0605000000000003e-05
5.87,2.06e-05
5.87,2.0595000000000002e-05
5.87,2.059e-05
5.87,2.0585e-05
5.87,2.0580000000000003e-05
5.87,2.0575e-05
5.87,2.057e-05
5.87,2.0565e-05
5.87,2.0560000000000003e-05
5.87,2.0555000000000002e-05
5.88,2.055e-05
5.88,2.0545e-05
5.88,2.054e-05
5.88,2.0535000000000002e-05
5.88,2.053e-05
5.88,2.0525e-05
5.88,2.052e-05
5.88,2.0515e-05
5.88,2.0510000000000002e-05
5.88,2.0505e-05
5.89,2.05e-05
5.89,2.0495e-05
5.89,2.0490000000000002e-05
5.89,2.0485e-05
5.89,2.048e-05
5.89,2.0475e-05
5.89,2.047e-05
5.89,2.0465e-05
5.89,2.046e-05
5.89,2.0455000000000003e-05
5.9,2.045e-05
5.9,2.0445e-05
5.9,2.044e-05
5.9,2.0435e-05
5.9,2.0430000000000003e-05
5.9,2.0425e-05
5.9,2.042e-05
5.9,2.0415e-05
5.9,2.0410000000000003e-05
5.9,2.0405000000000002e-05
5.91,2.04e-05
5.91,2.0395e-05
5.91,2.039e-05
5.91,2.0385000000000002e-05
5.91,2.038e-05
5.91,2.0375e-05
5.91,2.037e-05
5.91,2.0365000000000002e-05
5.91,2.036e-05
5.91,2.0355e-05
5.92,2.035e-05
5.92,2.0345e-05
5.92,2.0340000000000002e-05
5.92,2.0335e-05
5.92,2.033e-05
5.92,2.0325e-05
5.92,2.032e-05
5.92,2.0315e-05
5.92,2.031e-05
5.92,2.0305000000000003e-05
5.93,2.0300000000000002e-05
5.93,2.0295e-05
5.93,2.029e-05
5.93,2.0285e-05
5.93,2.0280000000000002e-05
5.93,2.0275e-05
5.93,2.027e-05
5.93,2.0265e-05
5.93,2.0260000000000003e-05
5.93,2.0255000000000002e-05
5.94,2.025e-05
5.94,2.0245e-05
5.94,2.024e-05
5.94,2.0235000000000002e-05
5.94,2.023e-05
5.94,2.0225000000000004e-05
5.94,2.022e-05
5.94,2.0215000000000002e-05
5.94,2.021e-05
5.94,2.0205e-05
5.95,2.0200000000000003e-05
5.95,2.0195e-05
5.95,2.019e-05
5.95,2.0185e-05
5.95,2.0180000000000003e-05
5.95,2.0175000000000003e-05
5.95,2.017e-05
5.95,2.0165e-05
5.95,2.016e-05
5.95,2.0155000000000003e-05
5.96,2.0150000000000002e-05
5.96,2.0145e-05
5.96,2.014e-05
5.96,2.0135e-05
5.96,2.0130000000000002e-05
5.96,2.0125e-05
5.96,2.012e-05
5.96,2.0115e-05
5.96,2.0110000000000002e-05
5.96,2.0105e-05
5.97,2.01e-05
5.97,2.0095e-05
5.97,2.009e-05
5.97,2.0085e-05
5.97,2.008e-05
5.97,2.0075000000000003e-05
5.97,2.007e-05
5.97,2.0065000000000002e-05
5.97,2.006e-05
5.97,2.0055e-05
5.98,2.0050000000000003e-05
5.98,2.0045e-05
5.98,2.004e-05
5.98,2.0035e-05
5.98,2.0030000000000003e-05
5.98,2.0025000000000002e-05
5.98,2.002e-05
5.98,2.0015e-05
5.98,2.001e-05
5.98,2.0005000000000002e-05
5.99,2e-05
5.99,1.9995e-05
5.99,1.999e-05
5.99,1.9985000000000003e-05
5.99,1.9980000000000002e-05
5.99,1.9975e-05
5.99,1.997e-05
5.99,1.9965e-05
5.99,1.9960000000000002e-05
5.99,1.9955e-05
6.0,1.995e-05
6.0,1.9945e-05
6.0,1.994e-05
6.0,1.9935e-05
6.0,1.993e-05
6.0,1.9925000000000003e-05
6.0,1.992e-05
6.0,1.9915e-05
6.0,1.991e-05
6.0,1.9905e-05
6.01,1.9900000000000003e-05
6.01,1.9895e-05
6.01,1.989e-05
6.01,1.9885e-05
6.01,1.9880000000000003e-05
6.01,1.9875000000000002e-05
6.01,1.987e-05
6.01,1.9865e-05
6.01,1.986e-05
6.01,1.9855000000000002e-05
6.02,1.985e-05
6.02,1.9845e-05
6.02,1.984e-05
6.02,1.9835000000000002e-05
6.02,1.983e-05
6.02,1.9825e-05
6.02,1.982e-05
6.02,1.9815e-05
6.02,1.9810000000000002e-05
6.02,1.9805e-05
6.03,1.9800000000000004e-05
6.03,1.9795e-05
6.03,1.979e-05
6.03,1.9785e-05
6.03,1.978e-05
6.03,1.9775000000000003e-05
6.03,1.977e-05
6.03,1.9765e-05
6.03,1.976e-05
6.03,1.9755e-05
6.04,1.9750000000000002e-05
6.04,1.9744999999999998e-05
6.04,1.974e-05
6.04,1.9735e-05
6.04,1.9730000000000003e-05
6.04,1.9725000000000002e-05
6.04,1.972e-05
6.04,1.9715e-05
6.04,1.971e-05
