epoch,loss
24.29,0.0434
24.29,0.0045
24.3,0.0017
24.3,0.0049
24.3,0.0147
24.3,0.0026
24.31,0.0028
24.31,0.0045
24.31,0.0019
24.32,0.01
24.32,0.0117
24.32,0.0026
24.32,0.0228
24.33,0.0014
24.33,0.0107
24.33,0.0099
24.33,0.0072
24.34,0.0099
24.34,0.0088
24.34,0.003
24.34,0.011
24.35,0.0029
24.35,0.0125
24.35,0.0484
24.35,0.0074
24.36,0.0064
24.36,0.0182
24.36,0.0026
24.37,0.0019
24.37,0.0072
24.37,0.0111
24.37,0.0098
24.38,0.0183
24.38,0.02
24.38,0.0052
24.38,0.0277
24.39,0.0078
24.39,0.0141
24.39,0.0025
24.39,0.0029
24.4,0.0061
24.4,0.0112
24.4,0.0156
24.4,0.003
24.41,0.0073
24.41,0.0099
24.41,0.0046
24.42,0.0117
24.42,0.0032
24.42,0.0081
24.42,0.0094
24.43,0.0074
24.43,0.0146
24.43,0.0021
24.43,0.0051
24.44,0.0027
24.44,0.0034
24.44,0.0127
24.44,0.012
24.45,0.0048
24.45,0.0041
24.45,0.0401
24.45,0.0042
24.46,0.0235
24.46,0.014
24.46,0.0188
24.47,0.0087
24.47,0.0055
24.47,0.0067
24.47,0.001
24.48,0.0013
24.48,0.0041
24.48,0.0151
24.48,0.0051
24.49,0.0034
24.49,0.008
24.49,0.0176
24.49,0.0164
24.5,0.0021
24.5,0.0121
24.5,0.0208
24.51,0.0057
24.51,0.0045
24.51,0.0174
24.51,0.0315
24.52,0.0053
24.52,0.0558
24.52,0.013
24.52,0.0109
24.53,0.0036
24.53,0.0043
24.53,0.0135
24.53,0.0063
24.54,0.017
24.54,0.0021
24.54,0.0152
24.54,0.0269
24.55,0.0126
24.55,0.0032
24.55,0.0112
24.56,0.0179
24.56,0.0035
24.56,0.0216
24.56,0.013
24.57,0.0132
24.57,0.0039
24.57,0.01
24.57,0.0032
24.58,0.014
24.58,0.0312
24.58,0.0145
24.58,0.0031
24.59,0.0235
24.59,0.0093
24.59,0.0015
24.59,0.0017
24.6,0.0052
24.6,0.0037
24.6,0.0138
24.61,0.0176
24.61,0.0222
24.61,0.0048
24.61,0.0211
24.62,0.0154
24.62,0.0377
24.62,0.0401
24.62,0.0364
24.63,0.0243
24.63,0.0137
24.63,0.0062
24.63,0.0046
24.64,0.0068
24.64,0.0034
24.64,0.0193
24.64,0.0357
24.65,0.0067
24.65,0.0039
24.65,0.0042
24.66,0.0068
24.66,0.0095
24.66,0.0425
24.66,0.0154
24.67,0.0163
24.67,0.044
24.67,0.0089
24.67,0.0068
24.68,0.0044
24.68,0.0123
24.68,0.0168
24.68,0.019
24.69,0.0041
24.69,0.0114
24.69,0.0045
24.69,0.0092
24.7,0.0064
24.7,0.0063
24.7,0.01
24.71,0.0179
24.71,0.0287
24.71,0.0064
24.71,0.0049
24.72,0.0157
24.72,0.0113
24.72,0.0104
24.72,0.0322
24.73,0.0184
24.73,0.0289
24.73,0.0248
24.73,0.0329
24.74,0.0113
24.74,0.0076
24.74,0.0065
24.74,0.0291
24.75,0.0112
24.75,0.0365
24.75,0.0126
24.76,0.002
24.76,0.0159
24.76,0.0161
24.76,0.0166
24.77,0.0053
24.77,0.0079
24.77,0.0127
24.77,0.0101
24.78,0.0134
24.78,0.0276
24.78,0.0244
24.78,0.0076
24.79,0.0094
24.79,0.0107
24.79,0.0155
24.79,0.0217
24.8,0.0041
24.8,0.0114
24.8,0.0092
24.81,0.0043
24.81,0.0051
24.81,0.0111
24.81,0.0561
24.82,0.0083
24.82,0.0045
24.82,0.0058
24.82,0.0137
24.83,0.0159
24.83,0.0043
24.83,0.0244
24.83,0.0189
24.84,0.0135
24.84,0.0119
24.84,0.0214
24.84,0.0083
24.85,0.0123
24.85,0.0237
24.85,0.0115
24.86,0.0078
24.86,0.0114
24.86,0.0025
24.86,0.0053
24.87,0.0236
24.87,0.0027
24.87,0.0418
24.87,0.0076
24.88,0.0254
24.88,0.021
24.88,0.0157
24.88,0.0165
24.89,0.0137
24.89,0.0048
24.89,0.0065
24.89,0.0204
24.9,0.0051
24.9,0.0043
24.9,0.0272
24.91,0.008
24.91,0.0169
24.91,0.0186
24.91,0.027
24.92,0.0135
24.92,0.0177
24.92,0.0222
24.92,0.0057
24.93,0.0068
24.93,0.0115
24.93,0.0202
24.93,0.0121
24.94,0.0085
24.94,0.0099
24.94,0.0054
24.94,0.0148
24.95,0.0115
24.95,0.0045
24.95,0.0146
24.96,0.0061
24.96,0.0017
24.96,0.0045
24.96,0.0186
24.97,0.0225
24.97,0.0114
24.97,0.0077
24.97,0.0037
24.98,0.0102
24.98,0.0034
24.98,0.0148
24.98,0.0063
24.99,0.0026
24.99,0.0046
24.99,0.0056
24.99,0.0055
25.0,0.0059
25.0,0.0106
25.0,0.004
25.01,0.0086
25.01,0.0157
25.01,0.0131
25.01,0.0123
25.02,0.0218
25.02,0.0017
25.02,0.0062
25.02,0.0082
25.03,0.0034
25.03,0.0013
25.03,0.0021
25.03,0.0142
25.04,0.0021
25.04,0.0139
25.04,0.0014
25.04,0.0015
25.05,0.004
25.05,0.0053
25.05,0.0228
25.06,0.0079
25.06,0.0008
25.06,0.0056
25.06,0.0027
25.07,0.0013
25.07,0.0079
25.07,0.0031
25.07,0.0142
25.08,0.0057
25.08,0.0019
25.08,0.0058
25.08,0.0226
25.09,0.0019
25.09,0.0134
25.09,0.0048
25.09,0.0007
25.1,0.0157
25.1,0.0067
25.1,0.002
25.11,0.0102
25.11,0.0141
25.11,0.0036
25.11,0.0036
25.12,0.0063
25.12,0.0137
25.12,0.0022
25.12,0.0026
25.13,0.0151
25.13,0.0074
25.13,0.0072
25.13,0.0053
25.14,0.0109
25.14,0.0027
25.14,0.0042
25.14,0.0035
25.15,0.0048
25.15,0.0144
25.15,0.0485
25.16,0.0014
25.16,0.0418
25.16,0.0015
25.16,0.0242
25.17,0.0255
25.17,0.0283
25.17,0.0076
25.17,0.0043
25.18,0.0023
25.18,0.0229
25.18,0.0023
25.18,0.012
25.19,0.0017
25.19,0.0257
25.19,0.007
25.19,0.0033
25.2,0.0014
25.2,0.0073
25.2,0.0111
25.21,0.0278
25.21,0.0041
25.21,0.0067
25.21,0.0069
25.22,0.0073
25.22,0.002
25.22,0.0094
25.22,0.0247
25.23,0.0013
25.23,0.0025
25.23,0.0048
25.23,0.0018
25.24,0.0091
25.24,0.014
25.24,0.0091
25.24,0.0126
25.25,0.0018
25.25,0.0062
25.25,0.0014
25.26,0.0127
25.26,0.0011
25.26,0.0092
25.26,0.0208
25.27,0.0165
25.27,0.0103
25.27,0.0077
25.27,0.0048
25.28,0.0019
25.28,0.0039
25.28,0.0082
25.28,0.002
25.29,0.002
25.29,0.004
25.29,0.0028
25.29,0.0016
25.3,0.0043
25.3,0.0122
25.3,0.0015
25.31,0.0105
25.31,0.0216
25.31,0.0162
25.31,0.0031
25.32,0.0335
25.32,0.0022
25.32,0.0049
25.32,0.0046
25.33,0.0018
25.33,0.0159
25.33,0.0053
25.33,0.0015
25.34,0.0052
25.34,0.0178
25.34,0.0339
25.34,0.008
25.35,0.0018
25.35,0.0026
25.35,0.0041
25.36,0.0067
25.36,0.0152
25.36,0.0069
25.36,0.0021
25.37,0.005
25.37,0.0035
25.37,0.028
25.37,0.0152
25.38,0.0269
25.38,0.0148
25.38,0.0022
25.38,0.0151
25.39,0.0018
25.39,0.0224
25.39,0.0015
25.39,0.0053
25.4,0.0107
25.4,0.0116
25.4,0.0199
25.41,0.006
25.41,0.0122
25.41,0.0494
25.41,0.0037
25.42,0.0018
25.42,0.0042
25.42,0.0024
25.42,0.0064
25.43,0.0169
25.43,0.0052
25.43,0.0071
25.43,0.004
25.44,0.004
25.44,0.0045
25.44,0.0065
25.44,0.0068
25.45,0.0281
25.45,0.0117
25.45,0.0069
25.46,0.0022
25.46,0.0063
25.46,0.0162
25.46,0.0028
25.47,0.0049
25.47,0.0077
25.47,0.0154
25.47,0.0147
25.48,0.0041
25.48,0.0082
25.48,0.0039
25.48,0.0068
25.49,0.0214
25.49,0.0081
25.49,0.0148
25.49,0.0087
25.5,0.0088
25.5,0.0128
25.5,0.0264
25.51,0.0053
25.51,0.0037
25.51,0.0117
25.51,0.012
25.52,0.0063
25.52,0.0143
25.52,0.032
25.52,0.0134
25.53,0.0011
25.53,0.0044
25.53,0.0067
25.53,0.0107
25.54,0.0229
25.54,0.0018
25.54,0.0031
25.55,0.0028
25.55,0.0129
25.55,0.0133
25.55,0.0071
25.56,0.0071
25.56,0.0029
25.56,0.0121
25.56,0.003
25.57,0.0106
25.57,0.0009
25.57,0.0056
25.57,0.039
25.58,0.0097
25.58,0.0015
25.58,0.0094
25.58,0.0026
25.59,0.0043
25.59,0.0085
25.59,0.0324
25.6,0.0024
25.6,0.0084
25.6,0.0022
25.6,0.0031
25.61,0.0045
25.61,0.0025
25.61,0.0109
25.61,0.0122
25.62,0.0192
25.62,0.0138
25.62,0.0089
25.62,0.0067
25.63,0.0046
25.63,0.0084
25.63,0.006
25.63,0.0212
25.64,0.0104
25.64,0.0037
25.64,0.0019
25.65,0.0017
25.65,0.0011
25.65,0.0078
25.65,0.0015
25.66,0.008
25.66,0.0035
25.66,0.0071
25.66,0.0141
25.67,0.0126
25.67,0.0043
25.67,0.0046
25.67,0.0235
25.68,0.0037
25.68,0.0055
25.68,0.0048
25.68,0.004
25.69,0.0239
25.69,0.004
25.69,0.0062
25.7,0.0038
25.7,0.0186
25.7,0.0098
25.7,0.002
25.71,0.002
25.71,0.0157
25.71,0.0075
25.71,0.003
25.72,0.0078
25.72,0.0094
25.72,0.009
25.72,0.0019
25.73,0.0132
25.73,0.0083
25.73,0.0292
25.73,0.0112
25.74,0.0035
25.74,0.0186
25.74,0.0039
25.75,0.005
25.75,0.0117
25.75,0.0091
25.75,0.0026
25.76,0.0457
25.76,0.0248
25.76,0.0103
25.76,0.0116
25.77,0.0125
25.77,0.0307
25.77,0.0183
25.77,0.0139
25.78,0.0064
25.78,0.0033
25.78,0.0041
25.78,0.0031
25.79,0.0029
25.79,0.0043
25.79,0.0336
25.8,0.0089
25.8,0.0257
25.8,0.0238
25.8,0.0312
25.81,0.0498
25.81,0.0145
25.81,0.0147
25.81,0.0035
25.82,0.002
25.82,0.0058
25.82,0.0114
25.82,0.0156
25.83,0.0653
25.83,0.0075
25.83,0.0132
25.83,0.0171
25.84,0.0109
25.84,0.017
25.84,0.0026
25.85,0.0044
25.85,0.0095
25.85,0.0115
25.85,0.0015
25.86,0.0364
25.86,0.0101
25.86,0.005
25.86,0.0031
25.87,0.0181
25.87,0.0024
25.87,0.0036
25.87,0.0177
25.88,0.0076
25.88,0.0052
25.88,0.0045
25.88,0.0019
25.89,0.0263
25.89,0.0125
25.89,0.0134
25.9,0.0188
25.9,0.0062
25.9,0.0012
25.9,0.0275
25.91,0.0082
25.91,0.0249
25.91,0.0097
25.91,0.0088
25.92,0.0049
25.92,0.0062
25.92,0.0103
25.92,0.0165
25.93,0.0093
25.93,0.0083
25.93,0.0025
25.93,0.0113
25.94,0.0115
25.94,0.0163
25.94,0.0037
25.95,0.0777
25.95,0.0114
25.95,0.0115
25.95,0.0025
25.96,0.0084
25.96,0.0134
25.96,0.0286
25.96,0.0039
25.97,0.0114
25.97,0.0126
25.97,0.0143
25.97,0.0035
25.98,0.0053
25.98,0.004
25.98,0.0168
25.98,0.018
25.99,0.0158
25.99,0.0118
25.99,0.0059
26.0,0.0134
26.0,0.0025
26.0,0.0235
26.0,0.0073
26.01,0.0051
26.01,0.0046
26.01,0.0014
26.01,0.0187
26.02,0.0189
26.02,0.0035
26.02,0.0015
26.02,0.0014
26.03,0.004
26.03,0.0014
26.03,0.0014
26.03,0.0011
26.04,0.0008
26.04,0.0049
26.04,0.0011
26.05,0.0083
26.05,0.0017
26.05,0.0117
26.05,0.0163
26.06,0.0009
26.06,0.0029
26.06,0.0015
26.06,0.0012
26.07,0.0159
26.07,0.0015
26.07,0.0076
26.07,0.0314
26.08,0.0006
26.08,0.002
26.08,0.0124
26.08,0.0059
26.09,0.0023
26.09,0.0011
26.09,0.002
26.1,0.0052
26.1,0.006
26.1,0.0065
26.1,0.0214
26.11,0.0037
26.11,0.0044
26.11,0.0029
26.11,0.0048
26.12,0.0027
26.12,0.002
26.12,0.0007
26.12,0.0012
26.13,0.0136
26.13,0.0152
26.13,0.0039
26.13,0.0056
26.14,0.0183
26.14,0.0016
26.14,0.0049
26.15,0.0084
26.15,0.0016
26.15,0.0086
26.15,0.0102
26.16,0.0018
26.16,0.0015
26.16,0.004
26.16,0.0201
26.17,0.0022
26.17,0.0024
26.17,0.0021
26.17,0.004
26.18,0.0012
26.18,0.0013
26.18,0.0057
26.18,0.0014
26.19,0.0104
26.19,0.0059
26.19,0.0053
26.2,0.0276
26.2,0.0075
26.2,0.0127
26.2,0.0158
26.21,0.0286
26.21,0.0185
26.21,0.0175
26.21,0.0021
26.22,0.003
26.22,0.0055
26.22,0.0097
26.22,0.0143
26.23,0.0115
26.23,0.0063
26.23,0.0045
26.23,0.0014
26.24,0.0055
26.24,0.0206
26.24,0.0038
26.25,0.0144
26.25,0.0053
26.25,0.0037
26.25,0.0043
26.26,0.0032
26.26,0.0033
26.26,0.0035
26.26,0.0057
26.27,0.0067
26.27,0.0107
26.27,0.006
26.27,0.0044
26.28,0.0126
26.28,0.0023
26.28,0.0214
26.28,0.0089
26.29,0.0028
26.29,0.055
26.29,0.0231
26.3,0.0017
26.3,0.0026
26.3,0.038
26.3,0.0071
26.31,0.0042
26.31,0.0065
26.31,0.0034
26.31,0.0061
26.32,0.0017
26.32,0.0021
26.32,0.0025
26.32,0.0018
26.33,0.0009
26.33,0.0037
26.33,0.0057
26.33,0.035
26.34,0.001
26.34,0.0015
26.34,0.0179
26.35,0.0028
26.35,0.0097
26.35,0.0008
26.35,0.0058
26.36,0.0096
26.36,0.0312
26.36,0.0046
26.36,0.012
26.37,0.007
26.37,0.0005
26.37,0.0045
26.37,0.0015
26.38,0.005
26.38,0.0037
26.38,0.0013
26.38,0.0078
26.39,0.0184
26.39,0.0039
26.39,0.0013
26.4,0.0036
26.4,0.0091
26.4,0.0022
26.4,0.0081
26.41,0.0013
26.41,0.0137
26.41,0.01
26.41,0.0019
26.42,0.0045
26.42,0.0053
26.42,0.0053
26.42,0.0069
26.43,0.0083
26.43,0.0074
26.43,0.0142
26.43,0.0057
26.44,0.0127
26.44,0.003
26.44,0.0011
26.45,0.019
26.45,0.0134
26.45,0.0083
26.45,0.0151
26.46,0.0089
26.46,0.0077
26.46,0.007
26.46,0.0021
26.47,0.002
26.47,0.0016
26.47,0.0016
26.47,0.0122
26.48,0.0022
26.48,0.0018
26.48,0.0031
26.48,0.0031
26.49,0.0017
26.49,0.0139
26.49,0.0028
26.5,0.0019
26.5,0.0051
26.5,0.0133
26.5,0.0059
26.51,0.002
26.51,0.0054
26.51,0.0308
26.51,0.0123
26.52,0.0026
26.52,0.0138
26.52,0.0065
26.52,0.0027
26.53,0.011
26.53,0.0191
26.53,0.0055
26.54,0.0206
26.54,0.0116
26.54,0.0196
26.54,0.002
26.55,0.0112
26.55,0.0167
26.55,0.0073
26.55,0.0256
26.56,0.0077
26.56,0.008
26.56,0.0024
26.56,0.0024
26.57,0.0434
26.57,0.0146
26.57,0.0115
26.57,0.0111
26.58,0.0302
26.58,0.0265
26.58,0.0011
26.59,0.0253
26.59,0.001
26.59,0.005
26.59,0.0091
26.6,0.0158
26.6,0.0049
26.6,0.0054
26.6,0.0077
26.61,0.0019
26.61,0.0172
26.61,0.0072
26.61,0.0056
26.62,0.0105
26.62,0.0137
26.62,0.0006
26.62,0.0175
26.63,0.0062
26.63,0.006
26.63,0.0077
26.64,0.0096
26.64,0.0016
26.64,0.0021
26.64,0.0304
26.65,0.0024
26.65,0.0092
26.65,0.0124
26.65,0.0091
26.66,0.0108
26.66,0.0069
26.66,0.0028
26.66,0.0155
26.67,0.0041
26.67,0.0066
26.67,0.0029
26.67,0.0087
26.68,0.0151
26.68,0.0032
26.68,0.0009
26.69,0.0029
26.69,0.0035
26.69,0.0132
26.69,0.0051
26.7,0.0026
26.7,0.0396
26.7,0.0012
26.7,0.0032
26.71,0.0017
26.71,0.0289
26.71,0.0047
26.71,0.0363
26.72,0.03
26.72,0.0026
26.72,0.0056
26.72,0.0227
26.73,0.0032
26.73,0.0107
26.73,0.0054
26.74,0.0015
26.74,0.019
26.74,0.005
26.74,0.006
26.75,0.0023
26.75,0.0021
26.75,0.003
26.75,0.0041
26.76,0.0052
26.76,0.0163
26.76,0.018
26.76,0.0038
26.77,0.0178
26.77,0.0358
26.77,0.0021
26.77,0.0049
26.78,0.0018
26.78,0.0127
26.78,0.0034
26.79,0.0041
26.79,0.0165
26.79,0.0087
26.79,0.0038
26.8,0.0071
26.8,0.0063
26.8,0.0081
26.8,0.0232
26.81,0.0415
26.81,0.0021
26.81,0.01
26.81,0.006
26.82,0.005
26.82,0.0157
26.82,0.0234
26.82,0.0074
26.83,0.006
26.83,0.0204
26.83,0.0037
26.84,0.016
26.84,0.0059
26.84,0.0303
26.84,0.0083
26.85,0.0025
26.85,0.0175
26.85,0.0151
26.85,0.003
26.86,0.0022
26.86,0.0233
26.86,0.0031
26.86,0.0055
26.87,0.0037
26.87,0.0036
26.87,0.0066
26.87,0.0006
26.88,0.0044
26.88,0.0231
26.88,0.0117
26.89,0.0288
26.89,0.0192
26.89,0.0015
26.89,0.004
26.9,0.0038
26.9,0.0031
26.9,0.0161
26.9,0.0089
26.91,0.0048
26.91,0.0029
26.91,0.0143
26.91,0.0093
26.92,0.0414
26.92,0.0018
26.92,0.0246
26.92,0.0018
26.93,0.0081
26.93,0.0024
26.93,0.0008
26.94,0.0053
26.94,0.0071
26.94,0.0122
26.94,0.0125
26.95,0.0082
26.95,0.0058
26.95,0.0118
26.95,0.0066
26.96,0.0026
26.96,0.0072
26.96,0.0106
26.96,0.0062
26.97,0.0102
26.97,0.0011
26.97,0.0028
26.97,0.0095
26.98,0.0202
26.98,0.0048
26.98,0.0057
26.99,0.003
26.99,0.0025
26.99,0.0023
26.99,0.0015
27.0,0.0055
27.0,0.0254
27.0,0.0067
27.0,0.012
27.01,0.0025
27.01,0.0124
27.01,0.0024
27.01,0.0031
27.02,0.0067
27.02,0.0039
27.02,0.0017
27.02,0.0023
27.03,0.0069
27.03,0.0009
27.03,0.0011
27.04,0.007
27.04,0.0017
27.04,0.0122
27.04,0.0057
27.05,0.0023
27.05,0.0026
27.05,0.0055
27.05,0.0016
27.06,0.0071
27.06,0.0031
27.06,0.0009
27.06,0.0012
27.07,0.0039
27.07,0.001
27.07,0.0092
27.07,0.0054
27.08,0.0011
27.08,0.0034
27.08,0.0071
27.09,0.0072
27.09,0.0031
27.09,0.0016
27.09,0.0059
27.1,0.013
27.1,0.0017
27.1,0.0029
27.1,0.0019
27.11,0.0072
27.11,0.0113
27.11,0.0039
27.11,0.0023
27.12,0.004
27.12,0.02
27.12,0.0045
27.12,0.0071
27.13,0.005
27.13,0.009
27.13,0.0245
27.14,0.0264
27.14,0.0032
27.14,0.0055
27.14,0.0013
27.15,0.0023
27.15,0.0019
27.15,0.0012
27.15,0.009
27.16,0.0009
27.16,0.0044
27.16,0.0073
27.16,0.0058
27.17,0.013
27.17,0.007
27.17,0.0074
27.17,0.005
27.18,0.0012
27.18,0.0021
27.18,0.0262
27.19,0.0006
27.19,0.0028
27.19,0.0233
27.19,0.0306
27.2,0.0042
27.2,0.002
27.2,0.0021
27.2,0.001
27.21,0.004
27.21,0.003
27.21,0.0129
27.21,0.0071
27.22,0.0086
27.22,0.0083
27.22,0.0113
27.22,0.0164
27.23,0.0019
27.23,0.0084
27.23,0.0059
27.24,0.0023
27.24,0.0028
27.24,0.0091
27.24,0.0019
27.25,0.0025
27.25,0.0015
27.25,0.0019
27.25,0.0066
27.26,0.0093
27.26,0.0026
27.26,0.0013
27.26,0.02
27.27,0.0139
27.27,0.02
27.27,0.0034
27.27,0.0034
27.28,0.0027
27.28,0.0016
27.28,0.0086
27.29,0.0015
27.29,0.0035
27.29,0.0114
27.29,0.0044
27.3,0.0013
27.3,0.0015
27.3,0.0017
27.3,0.0265
27.31,0.0048
27.31,0.0143
27.31,0.0088
27.31,0.0036
27.32,0.0081
27.32,0.0157
27.32,0.0064
27.32,0.0038
27.33,0.0058
27.33,0.0211
27.33,0.0039
27.34,0.0047
27.34,0.0075
27.34,0.0016
27.34,0.0056
27.35,0.0008
27.35,0.0014
27.35,0.002
27.35,0.0021
27.36,0.0008
27.36,0.0026
27.36,0.0098
27.36,0.0025
27.37,0.0018
27.37,0.0039
27.37,0.0051
27.37,0.001
27.38,0.0045
27.38,0.0083
27.38,0.0018
27.39,0.0069
27.39,0.0016
27.39,0.0046
27.39,0.0172
27.4,0.0017
27.4,0.0021
27.4,0.0024
27.4,0.0101
27.41,0.0056
27.41,0.0041
27.41,0.0075
27.41,0.0026
27.42,0.0034
27.42,0.0034
27.42,0.0115
27.42,0.0017
27.43,0.0033
27.43,0.0021
27.43,0.0019
27.44,0.0134
27.44,0.0112
27.44,0.0268
27.44,0.0026
27.45,0.0166
27.45,0.0015
27.45,0.0239
27.45,0.0088
27.46,0.0015
27.46,0.0013
27.46,0.0052
27.46,0.0128
27.47,0.0124
27.47,0.0008
27.47,0.0264
27.47,0.0021
27.48,0.0156
27.48,0.004
27.48,0.0027
27.49,0.0116
27.49,0.0013
27.49,0.0024
27.49,0.0036
27.5,0.0043
27.5,0.0174
27.5,0.018
27.5,0.0087
27.51,0.0218
27.51,0.0077
27.51,0.0016
27.51,0.0026
27.52,0.0344
27.52,0.0512
27.52,0.012
27.53,0.0161
27.53,0.0129
27.53,0.0016
27.53,0.0067
27.54,0.0118
27.54,0.0044
27.54,0.0012
27.54,0.0045
27.55,0.0056
27.55,0.0063
27.55,0.0238
27.55,0.0009
27.56,0.0079
27.56,0.0034
27.56,0.0025
27.56,0.0108
27.57,0.0029
27.57,0.0188
27.57,0.0019
27.58,0.0042
27.58,0.0027
27.58,0.0019
27.58,0.0373
27.59,0.0032
27.59,0.0316
27.59,0.0115
27.59,0.0092
27.6,0.0005
27.6,0.0176
27.6,0.004
27.6,0.0058
27.61,0.0016
27.61,0.015
27.61,0.0061
27.61,0.0017
27.62,0.0049
27.62,0.0025
27.62,0.0056
27.63,0.0164
27.63,0.0142
27.63,0.0076
27.63,0.0099
27.64,0.0034
27.64,0.0019
27.64,0.0053
27.64,0.0039
27.65,0.0033
27.65,0.0092
27.65,0.0102
27.65,0.0029
27.66,0.0115
27.66,0.0253
27.66,0.0166
27.66,0.012
27.67,0.0063
27.67,0.0021
27.67,0.0014
27.68,0.0044
27.68,0.0111
27.68,0.003
27.68,0.0175
27.69,0.01
27.69,0.0061
27.69,0.0227
27.69,0.0034
27.7,0.0123
27.7,0.035
27.7,0.0146
27.7,0.0028
27.71,0.0027
27.71,0.0019
27.71,0.0072
27.71,0.0159
27.72,0.0066
27.72,0.0034
27.72,0.0101
27.73,0.0023
27.73,0.0091
27.73,0.0305
27.73,0.0018
27.74,0.0024
27.74,0.0013
27.74,0.0251
27.74,0.0048
27.75,0.006
27.75,0.0036
27.75,0.0138
27.75,0.0013
27.76,0.0048
27.76,0.0252
27.76,0.0073
27.76,0.0022
27.77,0.0078
27.77,0.0069
27.77,0.0014
27.78,0.0124
27.78,0.0089
27.78,0.0107
27.78,0.0099
27.79,0.005
27.79,0.0048
27.79,0.0017
27.79,0.0051
27.8,0.0029
27.8,0.0013
27.8,0.0029
27.8,0.0023
27.81,0.0197
27.81,0.025
27.81,0.0133
27.81,0.0083
27.82,0.0031
27.82,0.0039
27.82,0.0125
27.83,0.0022
27.83,0.005
27.83,0.0099
27.83,0.0207
27.84,0.0016
27.84,0.0117
27.84,0.0222
27.84,0.0046
27.85,0.0237
27.85,0.0109
27.85,0.003
27.85,0.0133
27.86,0.0074
27.86,0.005
27.86,0.0018
27.86,0.0042
27.87,0.0036
27.87,0.0087
27.87,0.0228
27.88,0.002
27.88,0.0019
27.88,0.0051
27.88,0.0052
27.89,0.0052
27.89,0.0248
27.89,0.0066
27.89,0.0121
27.9,0.0044
27.9,0.018
27.9,0.0193
27.9,0.0021
27.91,0.0009
27.91,0.0013
27.91,0.0025
27.91,0.0015
27.92,0.0126
27.92,0.0027
27.92,0.0014
27.93,0.0022
27.93,0.0035
27.93,0.0089
27.93,0.0035
27.94,0.0011
27.94,0.0159
27.94,0.0143
27.94,0.0287
27.95,0.0016
27.95,0.0044
27.95,0.0089
27.95,0.0088
27.96,0.0089
27.96,0.025
27.96,0.0029
27.96,0.001
27.97,0.007
27.97,0.0263
27.97,0.0025
27.98,0.0066
27.98,0.0095
27.98,0.0067
27.98,0.0061
27.99,0.0095
27.99,0.0238
27.99,0.0023
27.99,0.0139
28.0,0.0243
28.0,0.0131
28.0,0.0059
28.0,0.0075
28.01,0.0018
28.01,0.0015
28.01,0.0071
28.01,0.0116
28.02,0.0026
28.02,0.0121
28.02,0.0009
28.03,0.0058
28.03,0.0106
28.03,0.0026
28.03,0.0006
28.04,0.0007
28.04,0.0069
28.04,0.0263
28.04,0.0017
28.05,0.002
28.05,0.0039
28.05,0.0154
28.05,0.0025
28.06,0.0018
28.06,0.0166
28.06,0.0005
28.06,0.0191
28.07,0.0024
28.07,0.0032
28.07,0.0014
28.08,0.0034
28.08,0.0013
28.08,0.0088
28.08,0.0008
28.09,0.0014
28.09,0.001
28.09,0.0062
28.09,0.0008
28.1,0.004
28.1,0.0035
28.1,0.001
28.1,0.006
28.11,0.003
28.11,0.0019
28.11,0.0009
28.11,0.0116
28.12,0.0029
28.12,0.0149
28.12,0.0022
28.13,0.0083
28.13,0.0143
28.13,0.0012
28.13,0.0013
28.14,0.0051
28.14,0.0086
28.14,0.0064
28.14,0.0009
28.15,0.0012
28.15,0.0024
28.15,0.001
28.15,0.0016
28.16,0.006
28.16,0.0024
28.16,0.0015
28.16,0.002
28.17,0.0177
28.17,0.0013
28.17,0.0034
28.18,0.0264
28.18,0.0026
28.18,0.0012
28.18,0.0025
28.19,0.0027
28.19,0.0066
28.19,0.0048
28.19,0.0145
28.2,0.0013
28.2,0.0032
28.2,0.002
28.2,0.001
28.21,0.001
28.21,0.0039
28.21,0.0033
28.21,0.0043
28.22,0.0016
28.22,0.0027
28.22,0.0017
28.23,0.001
28.23,0.0031
28.23,0.0015
28.23,0.0039
28.24,0.0033
28.24,0.0181
28.24,0.0144
28.24,0.0023
28.25,0.0019
28.25,0.0013
28.25,0.0042
28.25,0.0011
28.26,0.0012
28.26,0.0096
28.26,0.002
28.26,0.0075
28.27,0.0009
28.27,0.001
28.27,0.0317
28.28,0.0086
28.28,0.0167
28.28,0.0023
28.28,0.0331
28.29,0.007
28.29,0.0012
28.29,0.0113
28.29,0.006
28.3,0.0019
28.3,0.019
28.3,0.0101
28.3,0.0008
28.31,0.0017
28.31,0.0046
28.31,0.0014
28.31,0.009
28.32,0.0154
28.32,0.0053
28.32,0.0026
28.33,0.0014
28.33,0.001
28.33,0.0017
28.33,0.001
28.34,0.0042
28.34,0.008
28.34,0.0072
28.34,0.0016
28.35,0.004
28.35,0.0028
28.35,0.0007
28.35,0.0022
28.36,0.0017
28.36,0.0057
28.36,0.002
28.36,0.0052
28.37,0.0013
28.37,0.0117
28.37,0.0019
28.38,0.0013
28.38,0.0075
28.38,0.0014
28.38,0.005
28.39,0.0117
28.39,0.0023
28.39,0.0023
28.39,0.0058
28.4,0.0067
28.4,0.0024
28.4,0.0046
28.4,0.0036
28.41,0.002
28.41,0.0011
28.41,0.0057
28.41,0.0018
28.42,0.0044
28.42,0.0014
28.42,0.0036
28.43,0.0017
28.43,0.0024
