epoch,loss
3.31,0.0968
3.31,0.062
3.32,0.0542
3.32,0.0348
3.32,0.0757
3.32,0.0853
3.32,0.0812
3.32,0.1076
3.32,0.0576
3.32,0.1542
3.32,0.08
3.32,0.0288
3.33,0.069
3.33,0.0385
3.33,0.04
3.33,0.0769
3.33,0.0622
3.33,0.1138
3.33,0.1205
3.33,0.1002
3.33,0.0604
3.34,0.0865
3.34,0.0905
3.34,0.0517
3.34,0.0867
3.34,0.0663
3.34,0.0459
3.34,0.0554
3.34,0.0782
3.34,0.0576
3.34,0.0555
3.35,0.0857
3.35,0.0379
3.35,0.0823
3.35,0.0611
3.35,0.0841
3.35,0.0562
3.35,0.0774
3.35,0.05
3.35,0.0823
3.36,0.0119
3.36,0.0524
3.36,0.0408
3.36,0.0992
3.36,0.0778
3.36,0.0642
3.36,0.0393
3.36,0.0409
3.36,0.0923
3.36,0.0554
3.37,0.0456
3.37,0.0685
3.37,0.0772
3.37,0.0786
3.37,0.0637
3.37,0.1231
3.37,0.0647
3.37,0.1554
3.37,0.1205
3.38,0.0616
3.38,0.0581
3.38,0.114
3.38,0.0936
3.38,0.1136
3.38,0.0398
3.38,0.045
3.38,0.0954
3.38,0.0717
3.38,0.0954
3.39,0.0568
3.39,0.0331
3.39,0.05
3.39,0.0538
3.39,0.1002
3.39,0.0518
3.39,0.0184
3.39,0.0679
3.39,0.0581
3.4,0.048
3.4,0.0376
3.4,0.0749
3.4,0.0503
3.4,0.1201
3.4,0.0738
3.4,0.049
3.4,0.0395
3.4,0.0596
3.4,0.0456
3.41,0.1399
3.41,0.0877
3.41,0.0622
3.41,0.0563
3.41,0.0784
3.41,0.0547
3.41,0.0724
3.41,0.041
3.41,0.0297
3.42,0.0257
3.42,0.0975
3.42,0.042
3.42,0.1086
3.42,0.0457
3.42,0.1024
3.42,0.0715
3.42,0.0806
3.42,0.0861
3.42,0.0653
3.43,0.0583
3.43,0.0283
3.43,0.0634
3.43,0.1138
3.43,0.0387
3.43,0.059
3.43,0.0704
3.43,0.0924
3.43,0.0585
3.44,0.0637
3.44,0.0917
3.44,0.0333
3.44,0.0372
3.44,0.0528
3.44,0.07
3.44,0.0413
3.44,0.07
3.44,0.0559
3.44,0.0376
3.45,0.0785
3.45,0.04
3.45,0.061
3.45,0.0522
3.45,0.0892
3.45,0.0571
3.45,0.1134
3.45,0.0756
3.45,0.1055
3.46,0.0935
3.46,0.0751
3.46,0.0845
3.46,0.0435
3.46,0.0457
3.46,0.0663
3.46,0.034
3.46,0.0984
3.46,0.0888
3.46,0.056
3.47,0.034
3.47,0.0247
3.47,0.0815
3.47,0.032
3.47,0.065
3.47,0.0597
3.47,0.0809
3.47,0.1372
3.47,0.107
3.48,0.0608
3.48,0.1134
3.48,0.0589
3.48,0.0795
3.48,0.0669
3.48,0.0443
3.48,0.0624
3.48,0.0766
3.48,0.034
3.48,0.0608
3.49,0.1281
3.49,0.0689
3.49,0.0333
3.49,0.0304
3.49,0.0764
3.49,0.0733
3.49,0.0567
3.49,0.0861
3.49,0.0389
3.5,0.0371
3.5,0.0257
3.5,0.0637
3.5,0.0528
3.5,0.0861
3.5,0.0714
3.5,0.0565
3.5,0.0565
3.5,0.0702
3.51,0.0604
3.51,0.0414
3.51,0.0712
3.51,0.0425
3.51,0.0659
3.51,0.0412
3.51,0.1208
3.51,0.0544
3.51,0.0593
3.51,0.02
3.52,0.17
3.52,0.0632
3.52,0.0624
3.52,0.0499
3.52,0.0897
3.52,0.0272
3.52,0.0818
3.52,0.04
3.52,0.0707
3.53,0.0734
3.53,0.0418
3.53,0.0801
3.53,0.036
3.53,0.088
3.53,0.0561
3.53,0.1034
3.53,0.0357
3.53,0.0588
3.53,0.1412
3.54,0.1193
3.54,0.1066
3.54,0.1036
3.54,0.0491
3.54,0.0915
3.54,0.063
3.54,0.1131
3.54,0.0369
3.54,0.0293
3.55,0.038
3.55,0.1488
3.55,0.0756
3.55,0.0851
3.55,0.0645
3.55,0.0999
3.55,0.0459
3.55,0.0482
3.55,0.0989
3.55,0.0862
3.56,0.0603
3.56,0.0768
3.56,0.068
3.56,0.0688
3.56,0.1379
3.56,0.0792
3.56,0.0382
3.56,0.0895
3.56,0.0756
3.57,0.0962
3.57,0.0832
3.57,0.0388
3.57,0.0487
3.57,0.0856
3.57,0.0239
3.57,0.0492
3.57,0.0372
3.57,0.0304
3.57,0.067
3.58,0.08
3.58,0.073
3.58,0.0271
3.58,0.1248
3.58,0.0419
3.58,0.0548
3.58,0.0904
3.58,0.0682
3.58,0.0788
3.59,0.0682
3.59,0.0465
3.59,0.0672
3.59,0.0625
3.59,0.0725
3.59,0.1022
3.59,0.1484
3.59,0.0844
3.59,0.078
3.59,0.1303
3.6,0.12
3.6,0.0669
3.6,0.115
3.6,0.0666
3.6,0.1169
3.6,0.0197
3.6,0.0574
3.6,0.0768
3.6,0.097
3.61,0.1085
3.61,0.0336
3.61,0.029
3.61,0.0365
3.61,0.0693
3.61,0.0629
3.61,0.0395
3.61,0.0688
3.61,0.0856
3.61,0.0893
3.62,0.0856
3.62,0.0611
3.62,0.0672
3.62,0.0528
3.62,0.0856
3.62,0.0849
3.62,0.0874
3.62,0.0847
3.62,0.066
3.63,0.057
3.63,0.0696
3.63,0.0372
3.63,0.0261
3.63,0.0246
3.63,0.0659
3.63,0.0669
3.63,0.0449
3.63,0.0717
3.63,0.0605
3.64,0.0815
3.64,0.0861
3.64,0.0988
3.64,0.0429
3.64,0.0519
3.64,0.0355
3.64,0.1328
3.64,0.0726
3.64,0.0775
3.65,0.0585
3.65,0.0742
3.65,0.0687
3.65,0.0369
3.65,0.0354
3.65,0.0934
3.65,0.0439
3.65,0.0877
3.65,0.0501
3.65,0.1154
3.66,0.0624
3.66,0.0599
3.66,0.0532
3.66,0.0604
3.66,0.042
3.66,0.0957
3.66,0.0559
3.66,0.0672
3.66,0.0622
3.67,0.0424
3.67,0.0797
3.67,0.0344
3.67,0.0939
3.67,0.0357
3.67,0.0903
3.67,0.1138
3.67,0.0309
3.67,0.0311
3.67,0.1061
3.68,0.12
3.68,0.0268
3.68,0.035
3.68,0.093
3.68,0.1015
3.68,0.0647
3.68,0.1284
3.68,0.0385
3.68,0.062
3.69,0.0544
3.69,0.0571
3.69,0.0287
3.69,0.0424
3.69,0.1049
3.69,0.0562
3.69,0.0985
3.69,0.0713
3.69,0.0444
3.69,0.0451
3.7,0.0569
3.7,0.0534
3.7,0.0862
3.7,0.1161
3.7,0.036
3.7,0.0286
3.7,0.0561
3.7,0.0388
3.7,0.0545
3.71,0.0296
3.71,0.0389
3.71,0.0573
3.71,0.0716
3.71,0.0389
3.71,0.1019
3.71,0.0721
3.71,0.0725
3.71,0.0838
3.71,0.0712
3.72,0.0247
3.72,0.0859
3.72,0.0517
3.72,0.0533
3.72,0.0525
3.72,0.0811
3.72,0.0877
3.72,0.0646
3.72,0.0586
3.73,0.0612
3.73,0.0668
3.73,0.0393
3.73,0.0598
3.73,0.118
3.73,0.0748
3.73,0.0873
3.73,0.1256
3.73,0.0428
3.73,0.0874
3.74,0.0857
3.74,0.0412
3.74,0.063
3.74,0.106
3.74,0.0967
3.74,0.0541
3.74,0.0995
3.74,0.053
3.74,0.084
3.75,0.0788
3.75,0.1131
3.75,0.0896
3.75,0.0298
3.75,0.0713
3.75,0.0791
3.75,0.103
3.75,0.041
3.75,0.0478
3.75,0.0999
3.76,0.0872
3.76,0.0938
3.76,0.1022
3.76,0.0864
3.76,0.0675
3.76,0.0537
3.76,0.057
3.76,0.0881
3.76,0.0951
3.77,0.1152
3.77,0.0602
3.77,0.0702
3.77,0.0511
3.77,0.0849
3.77,0.0936
3.77,0.0553
3.77,0.0702
3.77,0.0806
3.77,0.0699
3.78,0.0608
3.78,0.0435
3.78,0.0993
3.78,0.0502
3.78,0.0535
3.78,0.0501
3.78,0.0681
3.78,0.0615
3.78,0.095
3.79,0.0705
3.79,0.0973
3.79,0.0642
3.79,0.0393
3.79,0.0571
3.79,0.0807
3.79,0.036
3.79,0.0806
3.79,0.0727
3.79,0.0576
3.8,0.0709
3.8,0.0571
3.8,0.0666
3.8,0.1057
3.8,0.0318
3.8,0.0977
3.8,0.1242
3.8,0.1068
3.8,0.0199
3.81,0.066
3.81,0.0766
3.81,0.0786
3.81,0.1388
3.81,0.0838
3.81,0.0618
3.81,0.0599
3.81,0.0683
3.81,0.0972
3.81,0.0696
3.82,0.1073
3.82,0.0671
3.82,0.0795
3.82,0.032
3.82,0.1144
3.82,0.0555
3.82,0.0673
3.82,0.0569
3.82,0.0597
3.83,0.0415
3.83,0.0829
3.83,0.0672
3.83,0.0753
3.83,0.0458
3.83,0.0617
3.83,0.0773
3.83,0.0397
3.83,0.0804
3.83,0.0865
3.84,0.0314
3.84,0.0526
3.84,0.0871
3.84,0.045
3.84,0.0344
3.84,0.0892
3.84,0.1195
3.84,0.0993
3.84,0.0611
3.85,0.1111
3.85,0.0587
3.85,0.075
3.85,0.0459
3.85,0.0654
3.85,0.0547
3.85,0.0728
3.85,0.0478
3.85,0.151
3.85,0.1036
3.86,0.0581
3.86,0.0622
3.86,0.098
3.86,0.0725
3.86,0.056
3.86,0.1231
3.86,0.0981
3.86,0.0779
3.86,0.1162
3.87,0.0853
3.87,0.064
3.87,0.0662
3.87,0.0379
3.87,0.0876
3.87,0.1102
3.87,0.0845
3.87,0.0813
3.87,0.074
3.87,0.0827
3.88,0.0653
3.88,0.0357
3.88,0.0261
3.88,0.0692
3.88,0.0928
3.88,0.0216
3.88,0.0703
3.88,0.0478
3.88,0.122
3.89,0.0435
3.89,0.0778
3.89,0.0469
3.89,0.1321
3.89,0.0409
3.89,0.0504
3.89,0.1325
3.89,0.0931
3.89,0.1028
3.89,0.1017
3.9,0.0635
3.9,0.0937
3.9,0.0467
3.9,0.0639
3.9,0.051
3.9,0.1456
3.9,0.0936
3.9,0.1316
3.9,0.0465
3.91,0.072
3.91,0.0485
3.91,0.0709
3.91,0.1017
3.91,0.0807
3.91,0.0237
3.91,0.0826
3.91,0.057
3.91,0.0497
3.91,0.116
3.92,0.044
3.92,0.0814
3.92,0.1158
3.92,0.0642
3.92,0.0507
3.92,0.0735
3.92,0.0931
3.92,0.0588
3.92,0.0817
3.93,0.0378
3.93,0.0637
3.93,0.0667
3.93,0.0344
3.93,0.061
3.93,0.1066
3.93,0.0339
3.93,0.0876
3.93,0.0625
3.93,0.1449
3.94,0.0726
3.94,0.0611
3.94,0.0914
3.94,0.0429
3.94,0.0841
3.94,0.0282
3.94,0.0656
3.94,0.0606
3.94,0.0245
3.95,0.0522
3.95,0.0893
3.95,0.0703
3.95,0.0667
3.95,0.0822
3.95,0.0713
3.95,0.0362
3.95,0.103
3.95,0.0608
3.95,0.0903
3.96,0.0656
3.96,0.0434
3.96,0.0848
3.96,0.0436
3.96,0.0577
3.96,0.1139
3.96,0.0559
3.96,0.07
3.96,0.0696
3.97,0.0947
3.97,0.0572
3.97,0.0514
3.97,0.0598
3.97,0.0477
3.97,0.0788
3.97,0.1342
3.97,0.0608
3.97,0.0743
3.97,0.048
3.98,0.0624
3.98,0.0844
3.98,0.0741
3.98,0.0869
3.98,0.0792
3.98,0.0419
3.98,0.103
3.98,0.0699
3.98,0.0995
3.99,0.0728
3.99,0.0827
3.99,0.064
3.99,0.0671
3.99,0.0957
3.99,0.0562
3.99,0.0829
3.99,0.0387
3.99,0.0596
3.99,0.0781
4,0.0646
4,0.0584
4,0.0619
4,0.0577
4,0.1052
4,0.0251
4,0.0368
4,0.0291
4,0.0231
4.01,0.0509
4.01,0.0561
4.01,0.0562
4.01,0.0357
4.01,0.0191
4.01,0.0487
4.01,0.0376
4.01,0.0281
4.01,0.0523
4.01,0.019
4.02,0.0364
4.02,0.0275
4.02,0.0175
4.02,0.0104
4.02,0.0217
4.02,0.0154
4.02,0.0231
4.02,0.0229
4.02,0.0094
4.03,0.0094
4.03,0.0254
4.03,0.0403
4.03,0.0181
4.03,0.0054
4.03,0.0358
4.03,0.0529
4.03,0.0329
4.03,0.0225
4.03,0.0174
4.04,0.0137
4.04,0.0674
4.04,0.0215
4.04,0.0221
4.04,0.0067
4.04,0.0091
4.04,0.0359
4.04,0.0213
4.04,0.0137
4.05,0.0403
4.05,0.028
4.05,0.0125
4.05,0.0228
4.05,0.0111
4.05,0.017
4.05,0.0104
4.05,0.021
4.05,0.0125
4.05,0.0177
4.06,0.0073
4.06,0.083
4.06,0.0328
4.06,0.0289
4.06,0.0599
4.06,0.0077
4.06,0.0143
4.06,0.0136
4.06,0.0162
4.07,0.0467
4.07,0.0241
4.07,0.006
4.07,0.0383
4.07,0.0482
4.07,0.0567
4.07,0.0494
4.07,0.0091
4.07,0.0599
4.07,0.0821
4.08,0.0157
4.08,0.0144
4.08,0.0169
4.08,0.0295
4.08,0.047
4.08,0.0483
4.08,0.0379
4.08,0.0261
4.08,0.0266
4.09,0.0385
4.09,0.0284
4.09,0.014
4.09,0.0312
4.09,0.0194
4.09,0.0076
4.09,0.0041
4.09,0.0082
4.09,0.0125
4.09,0.0131
4.1,0.0143
4.1,0.0153
4.1,0.0438
4.1,0.0192
4.1,0.0253
4.1,0.0268
4.1,0.0145
4.1,0.035
4.1,0.0099
4.11,0.0661
4.11,0.0239
4.11,0.0385
4.11,0.0201
4.11,0.014
4.11,0.0263
4.11,0.0213
4.11,0.0346
4.11,0.0116
4.11,0.0616
4.12,0.0919
4.12,0.0317
4.12,0.0304
4.12,0.0124
4.12,0.0412
4.12,0.0379
4.12,0.0046
4.12,0.0194
4.12,0.0135
4.13,0.0084
4.13,0.0434
4.13,0.021
4.13,0.0443
4.13,0.0183
4.13,0.0208
4.13,0.0123
4.13,0.0185
4.13,0.0513
4.13,0.0517
4.14,0.0331
4.14,0.0209
4.14,0.0466
4.14,0.0812
4.14,0.0192
4.14,0.1316
4.14,0.0023
4.14,0.0213
4.14,0.0171
4.15,0.0105
4.15,0.0344
4.15,0.0306
4.15,0.0326
4.15,0.0448
4.15,0.0158
4.15,0.0512
4.15,0.0336
4.15,0.0152
4.15,0.081
4.16,0.0159
4.16,0.0379
4.16,0.0102
4.16,0.0316
4.16,0.0361
4.16,0.0171
4.16,0.0531
4.16,0.0277
4.16,0.0652
4.17,0.0149
4.17,0.0181
4.17,0.0268
4.17,0.0229
4.17,0.0234
4.17,0.0693
4.17,0.0175
4.17,0.0242
4.17,0.0254
4.17,0.0148
4.18,0.0456
4.18,0.0322
4.18,0.0333
4.18,0.0104
4.18,0.0595
4.18,0.0203
4.18,0.0388
4.18,0.0137
4.18,0.0284
4.19,0.0372
4.19,0.0245
4.19,0.0164
4.19,0.0224
4.19,0.0322
4.19,0.0266
4.19,0.0385
4.19,0.0202
4.19,0.0065
4.19,0.0344
4.2,0.0344
4.2,0.0407
4.2,0.005
4.2,0.0214
4.2,0.0138
4.2,0.0595
4.2,0.0416
4.2,0.0034
4.2,0.0149
4.21,0.0275
4.21,0.0102
4.21,0.0447
4.21,0.0301
4.21,0.0368
4.21,0.0557
4.21,0.0318
4.21,0.0206
4.21,0.0192
4.21,0.0086
4.22,0.0442
4.22,0.0409
4.22,0.0333
4.22,0.0133
4.22,0.0382
4.22,0.0669
4.22,0.0064
4.22,0.0422
4.22,0.0143
4.23,0.061
4.23,0.0471
4.23,0.0481
4.23,0.0229
4.23,0.0189
4.23,0.0192
4.23,0.0224
4.23,0.032
4.23,0.0357
4.23,0.0452
4.24,0.0342
4.24,0.0284
4.24,0.0367
4.24,0.0197
4.24,0.0596
4.24,0.0155
4.24,0.0076
4.24,0.0594
4.24,0.0291
4.25,0.0237
4.25,0.0282
4.25,0.0174
4.25,0.0202
4.25,0.0398
4.25,0.0412
4.25,0.0272
4.25,0.0333
4.25,0.0173
4.25,0.0388
4.26,0.0118
4.26,0.0407
4.26,0.03
4.26,0.0237
4.26,0.0323
4.26,0.0541
4.26,0.0375
4.26,0.0128
4.26,0.0212
4.27,0.0195
4.27,0.0357
4.27,0.0144
4.27,0.0146
4.27,0.0167
4.27,0.0233
4.27,0.0266
4.27,0.0223
4.27,0.0439
4.27,0.0063
4.28,0.0132
4.28,0.0186
4.28,0.023
4.28,0.0334
4.28,0.0437
4.28,0.0127
4.28,0.067
4.28,0.0287
4.28,0.0064
4.29,0.0225
4.29,0.0214
4.29,0.0332
4.29,0.0587
4.29,0.0286
4.29,0.0352
4.29,0.0822
4.29,0.0423
4.29,0.026
4.29,0.0362
4.3,0.0126
4.3,0.0239
4.3,0.0449
4.3,0.0086
4.3,0.0071
4.3,0.0174
4.3,0.0034
4.3,0.0725
4.3,0.0377
4.31,0.0497
4.31,0.0551
4.31,0.0591
4.31,0.0382
4.31,0.0382
4.31,0.0162
4.31,0.0183
4.31,0.0364
4.31,0.0076
4.31,0.0801
4.32,0.0389
4.32,0.0404
4.32,0.0109
4.32,0.0568
4.32,0.0226
4.32,0.0363
4.32,0.0391
4.32,0.0205
4.32,0.0582
4.33,0.0524
4.33,0.016
4.33,0.0339
4.33,0.0406
4.33,0.016
4.33,0.0283
4.33,0.0061
4.33,0.0211
4.33,0.0362
4.33,0.0106
4.34,0.0124
4.34,0.0377
4.34,0.0158
4.34,0.076
4.34,0.0158
4.34,0.0228
4.34,0.0197
4.34,0.0413
4.34,0.0203
4.35,0.0119
4.35,0.0289
4.35,0.0485
4.35,0.0286
4.35,0.0192
4.35,0.058
4.35,0.0244
4.35,0.0339
4.35,0.0441
4.35,0.0495
4.36,0.0499
4.36,0.0089
4.36,0.0234
4.36,0.0199
4.36,0.0394
4.36,0.0212
4.36,0.0355
4.36,0.0232
4.36,0.032
4.37,0.0147
4.37,0.0172
4.37,0.0059
4.37,0.0225
4.37,0.0231
4.37,0.0295
4.37,0.0173
4.37,0.0198
4.37,0.0298
4.37,0.0207
4.38,0.0196
4.38,0.0277
4.38,0.0112
4.38,0.0427
4.38,0.0066
4.38,0.0236
4.38,0.0128
4.38,0.0074
4.38,0.0365
4.39,0.0232
4.39,0.0209
4.39,0.0081
4.39,0.0352
4.39,0.009
4.39,0.0381
4.39,0.0246
4.39,0.0151
4.39,0.0144
4.39,0.0309
4.4,0.021
4.4,0.0618
4.4,0.0536
4.4,0.006
4.4,0.0388
4.4,0.0346
4.4,0.0226
4.4,0.0161
4.4,0.0157
4.41,0.0309
4.41,0.0551
4.41,0.0018
4.41,0.0127
4.41,0.0181
4.41,0.0408
4.41,0.0398
4.41,0.0054
4.41,0.031
4.41,0.0182
4.42,0.0116
4.42,0.0717
4.42,0.045
4.42,0.0356
4.42,0.0402
4.42,0.0229
4.42,0.0273
4.42,0.0179
4.42,0.0342
4.43,0.065
4.43,0.0214
4.43,0.0432
4.43,0.0328
4.43,0.0359
4.43,0.0476
4.43,0.0135
4.43,0.0082
4.43,0.0425
4.43,0.0403
4.44,0.0345
4.44,0.0335
4.44,0.0181
4.44,0.0353
4.44,0.0428
4.44,0.0562
4.44,0.0077
4.44,0.0549
4.44,0.0196
4.45,0.041
4.45,0.0113
4.45,0.034
4.45,0.0186
4.45,0.0498
4.45,0.0287
4.45,0.0227
4.45,0.0516
4.45,0.0871
4.45,0.0164
4.46,0.0368
4.46,0.0127
4.46,0.0605
4.46,0.0428
4.46,0.0112
4.46,0.0374
4.46,0.0235
4.46,0.008
4.46,0.0445
4.47,0.0267
4.47,0.0151
4.47,0.0794
4.47,0.0305
4.47,0.0125
4.47,0.0286
4.47,0.0283
4.47,0.0619
4.47,0.0182
4.47,0.016
4.48,0.0483
4.48,0.0253
4.48,0.0075
4.48,0.0173
4.48,0.0169
4.48,0.0334
4.48,0.0137
4.48,0.0251
4.48,0.0272
4.49,0.0344
4.49,0.0543
4.49,0.0673
4.49,0.0165
4.49,0.0202
4.49,0.027
4.49,0.0281
4.49,0.0252
4.49,0.0204
4.49,0.0438
4.5,0.0382
4.5,0.0179
4.5,0.0214
4.5,0.0264
4.5,0.0447
4.5,0.021
4.5,0.0269
4.5,0.0327
4.5,0.0141
4.51,0.01
4.51,0.0288
4.51,0.036
4.51,0.0713
4.51,0.0426
4.51,0.0197
4.51,0.0404
4.51,0.0207
4.51,0.0116
4.52,0.0166
4.52,0.0261
4.52,0.0271
4.52,0.0125
4.52,0.0143
4.52,0.0102
4.52,0.0288
4.52,0.0194
4.52,0.0149
4.52,0.0032
4.53,0.0063
4.53,0.018
4.53,0.0336
4.53,0.0206
4.53,0.054
4.53,0.0188
4.53,0.0306
4.53,0.006
4.53,0.0347
4.54,0.0405
4.54,0.0459
4.54,0.0122
4.54,0.058
4.54,0.0477
4.54,0.0188
4.54,0.0172
4.54,0.0295
4.54,0.116
4.54,0.0287
4.55,0.0211
4.55,0.0502
4.55,0.0416
4.55,0.0604
4.55,0.0227
4.55,0.017
4.55,0.0328
4.55,0.0197
4.55,0.012
4.56,0.011
4.56,0.0423
4.56,0.0286
4.56,0.1056
4.56,0.0463
4.56,0.0159
4.56,0.0212
4.56,0.0074
4.56,0.0025
4.56,0.0124
4.57,0.0248
4.57,0.0135
4.57,0.0241
4.57,0.0102
4.57,0.0207
4.57,0.0687
4.57,0.0341
4.57,0.0292
4.57,0.0666
4.58,0.0393
4.58,0.0458
4.58,0.0497
4.58,0.0175
4.58,0.0498
4.58,0.0046
4.58,0.0128
4.58,0.018
4.58,0.0694
4.58,0.0235
4.59,0.0183
4.59,0.0165
4.59,0.0076
4.59,0.0566
4.59,0.041
4.59,0.0121
4.59,0.0089
4.59,0.049
4.59,0.0257
4.6,0.027
4.6,0.0341
4.6,0.0234
4.6,0.0327
4.6,0.0564
4.6,0.0495
4.6,0.0504
4.6,0.0373
4.6,0.0098
4.6,0.0132
4.61,0.0125
4.61,0.0053
4.61,0.047
4.61,0.0276
4.61,0.0358
4.61,0.031
4.61,0.0471
4.61,0.049
4.61,0.0436
4.62,0.0178
4.62,0.0277
4.62,0.0095
4.62,0.025
4.62,0.0365
4.62,0.0407
4.62,0.0429
4.62,0.0266
4.62,0.0199
4.62,0.0065
4.63,0.0512
4.63,0.0454
4.63,0.0133
4.63,0.0209
4.63,0.0085
4.63,0.062
4.63,0.0194
4.63,0.0285
4.63,0.0282
4.64,0.0417
4.64,0.0103
4.64,0.0117
4.64,0.0219
4.64,0.0588
4.64,0.0158
4.64,0.0087
4.64,0.0115
4.64,0.0215
4.64,0.0883
4.65,0.0164
4.65,0.0307
4.65,0.0113
4.65,0.0139
4.65,0.0178
4.65,0.0244
4.65,0.0229
4.65,0.0057
4.65,0.0265
4.66,0.0181
4.66,0.0519
4.66,0.0182
4.66,0.0058
4.66,0.0351
4.66,0.0342
4.66,0.0193
4.66,0.0204
4.66,0.0222
4.66,0.0193
4.67,0.0165
4.67,0.0179
4.67,0.0185
4.67,0.0051
4.67,0.0054
4.67,0.0511
4.67,0.0143
4.67,0.0502
4.67,0.0223
4.68,0.0238
4.68,0.0147
4.68,0.0343
4.68,0.0156
4.68,0.0188
4.68,0.0342
4.68,0.0227
4.68,0.0336
4.68,0.0327
4.68,0.029
4.69,0.0432
4.69,0.0204
4.69,0.0205
4.69,0.007
4.69,0.0304
4.69,0.0262
4.69,0.0104
4.69,0.0375
4.69,0.0324
4.7,0.0394
4.7,0.0229
4.7,0.0301
4.7,0.0395
4.7,0.064
4.7,0.0369
4.7,0.018
4.7,0.0476
4.7,0.0435
4.7,0.0129
4.71,0.0076
4.71,0.0078
4.71,0.0198
4.71,0.035
4.71,0.0415
4.71,0.0146
4.71,0.0053
4.71,0.0307
4.71,0.025
4.72,0.0227
4.72,0.0175
4.72,0.0303
4.72,0.0291
4.72,0.053
4.72,0.031
4.72,0.0176
4.72,0.048
4.72,0.018
4.72,0.0169
4.73,0.0433
4.73,0.0215
4.73,0.0159
4.73,0.0164
4.73,0.0168
4.73,0.0285
4.73,0.0296
4.73,0.0439
4.73,0.0357
4.74,0.0227
4.74,0.0339
4.74,0.0907
4.74,0.0268
4.74,0.013
4.74,0.0179
4.74,0.0386
4.74,0.0334
4.74,0.0264
4.74,0.0178
4.75,0.0693
4.75,0.0294
4.75,0.0353
4.75,0.026
4.75,0.0026
4.75,0.0126
4.75,0.0388
4.75,0.0196
4.75,0.017
4.76,0.0074
4.76,0.0107
4.76,0.0049
4.76,0.0414
4.76,0.026
4.76,0.0674
4.76,0.0268
4.76,0.0366
4.76,0.0214
4.76,0.0351
4.77,0.0317
4.77,0.0435
4.77,0.0334
4.77,0.008
4.77,0.0157
4.77,0.0266
4.77,0.0298
4.77,0.0312
4.77,0.0259
4.78,0.0029
4.78,0.0831
4.78,0.0358
4.78,0.0132
4.78,0.0291
4.78,0.0351
4.78,0.0168
4.78,0.0247
4.78,0.0295
4.78,0.0189
4.79,0.0177
4.79,0.0223
4.79,0.0303
4.79,0.0414
4.79,0.025
4.79,0.0437
4.79,0.0248
4.79,0.0374
4.79,0.0091
4.8,0.0093
4.8,0.0345
4.8,0.0501
4.8,0.0308
4.8,0.0175
4.8,0.0123
4.8,0.0294
4.8,0.0218
4.8,0.0321
4.8,0.0352
4.81,0.0166
4.81,0.0131
4.81,0.0163
4.81,0.0369
4.81,0.0141
4.81,0.0341
4.81,0.0082
4.81,0.0352
4.81,0.0436
4.82,0.0219
4.82,0.0501
4.82,0.0269
4.82,0.0082
4.82,0.0248
4.82,0.016
4.82,0.023
4.82,0.0194
4.82,0.0413
4.82,0.0151
4.83,0.0376
4.83,0.0673
4.83,0.0214
4.83,0.0291
4.83,0.0253
4.83,0.0176
4.83,0.0317
4.83,0.0368
4.83,0.0296
4.84,0.0171
4.84,0.0202
4.84,0.0113
4.84,0.0217
4.84,0.0407
4.84,0.0076
4.84,0.0547
4.84,0.0121
4.84,0.0111
4.84,0.0383
4.85,0.0266
4.85,0.0487
4.85,0.0327
4.85,0.0111
4.85,0.018
4.85,0.0094
4.85,0.0232
4.85,0.0236
4.85,0.0372
4.86,0.0155
4.86,0.0156
4.86,0.0163
4.86,0.01
4.86,0.0313
4.86,0.0154
4.86,0.065
4.86,0.0203
4.86,0.0366
4.86,0.0585
4.87,0.0203
4.87,0.0672
4.87,0.0194
4.87,0.0521
4.87,0.0388
4.87,0.0059
4.87,0.066
4.87,0.0693
4.87,0.0248
4.88,0.0341
4.88,0.0299
4.88,0.0505
4.88,0.0695
4.88,0.0512
4.88,0.0602
4.88,0.0359
4.88,0.0221
4.88,0.0159
4.88,0.0101
4.89,0.0241
4.89,0.0117
4.89,0.0436
4.89,0.0193
4.89,0.0232
4.89,0.0164
4.89,0.0261
4.89,0.033
4.89,0.0362
4.9,0.0526
4.9,0.0167
4.9,0.0666
4.9,0.0159
4.9,0.0377
4.9,0.0238
4.9,0.0314
4.9,0.0601
4.9,0.0441
4.9,0.0399
4.91,0.031
4.91,0.0239
4.91,0.0305
4.91,0.0123
4.91,0.0263
4.91,0.0063
4.91,0.0656
4.91,0.0155
4.91,0.0407
4.92,0.0276
4.92,0.027
4.92,0.054
4.92,0.0137
4.92,0.0449
4.92,0.0152
4.92,0.0392
4.92,0.035
4.92,0.0138
4.92,0.0663
4.93,0.0339
4.93,0.0167
4.93,0.03
4.93,0.0326
4.93,0.0531
4.93,0.0427
4.93,0.0133
4.93,0.0341
4.93,0.0397
4.94,0.0328
4.94,0.0192
4.94,0.0311
4.94,0.0522
4.94,0.0296
4.94,0.0083
4.94,0.0233
4.94,0.014
4.94,0.012
4.94,0.0382
4.95,0.0552
4.95,0.0317
4.95,0.059
4.95,0.0059
4.95,0.0266
4.95,0.0517
4.95,0.0125
4.95,0.0221
4.95,0.0257
4.96,0.0267
4.96,0.0381
4.96,0.0109
4.96,0.0234
4.96,0.0514
4.96,0.0109
4.96,0.035
4.96,0.0161
4.96,0.0327
4.96,0.0335
4.97,0.027
4.97,0.0074
4.97,0.0147
4.97,0.0203
4.97,0.0244
4.97,0.011
